cik,company_name,slug,role,tra_id,counterparties,date_executed,date_terminated,status_flag,tax_asset_type,payment_pct,notes
1305773,"Conformis, Inc.",conformis-inc,no_tra,,,,,,,,"Role: None / not a TRA-party firm. Conformis, Inc. went public on July 1, 2015 via a conventional C-corporation IPO (Form 424B4, accession 0001047469-15-005905) and was acquired by restor3d, Inc. on July 25, 2023, with the merger closing later in 2023 (Agreement and Plan of Merger dated June 22, 2023; DEFM14A accession 0001140361-23-035753; closing 8-Ks 0001140361-23-042115 and 0001140361-23-042455)."
1672985,Conyers Park Acquisition Corp.,conyers-park-acquisition-corp,pubco,,,,,,,,"Role: Predecessor SPAC. Conyers Park is the special-purpose acquisition company that combined with Atkins Nutritionals (NCP-ATK Holdings, Inc.) on July 7, 2017 to form The Simply Good Foods Company."
1420479,"Cook-Pony Farm Real Estate, Inc.",cook-pony-farm-real-estate-inc,no_tra,,,,,,,,"Role: guarantor subsidiary / co-registrant (non-party to any TRA). Cook-Pony Farm Real Estate, Inc. is a small real-estate subsidiary in the Realogy Corporation guarantor group."
1420653,Corcoran Group Brooklyn Landmark LLC,corcoran-group-brooklyn-landmark-llc,no_tra,,,,,,,,"This firm is a Realogy Corporation guarantor subsidiary co-registrant. CIK 0001420653 belongs to ""Corcoran Group Brooklyn Landmark LLC"", one of the Realogy guarantor entities listed on Schedule A of Realogy's December 2007 Form S-4 (and the January 2008 S-4/A) registering exchange notes for the senior notes, senior toggle notes, and senior subordinated notes issued in connection with the April 10, 2007 Domus / Apollo take-private of Realogy."
1420651,"Corcoran Group Eastside, Inc.",corcoran-group-eastside-inc,no_tra,,,,,,,,"Corcoran Group Eastside, Inc. is a non-party with respect to any Tax Receivable Agreement (TRA). The firm is a subsidiary of Realogy Corporation that co-registered, as a guarantor on Schedule A, debt securities offered in Realogy's December 2007 S-4 exchange offer (10.50% Senior Notes due 2014, 11.00%/11.75% Senior Toggle Notes due 2014, and 12.375% Senior Subordinated Notes due 2015)."
1856525,"Core & Main, Inc.",core-main-inc,pubco,TRA-2021-07-22-CLP,"Core & Main, Inc.",2021-07-22,,in_force,section_754_step_up,85%,"Core & Main, Inc. is the PubCo (TRA obligor) for two parallel Tax Receivable Agreements, both originated July 22, 2021 in connection with its July 27, 2021 Up-C IPO. Sponsor: Clayton, Dubilier & Rice (CD&R)."
1856525,"Core & Main, Inc.",core-main-inc,pubco,TRA-2021-07-22-FLP,"Core & Main, Inc.",2021-07-22,,in_force,section_754_step_up,85%,"Core & Main, Inc. is the PubCo (TRA obligor) for two parallel Tax Receivable Agreements, both originated July 22, 2021 in connection with its July 27, 2021 Up-C IPO. Sponsor: Clayton, Dubilier & Rice (CD&R)."
1839341,"Core Scientific, Inc.",core-scientific-inc-tx,no_tra,,,,,,,,"Role: Not a TRA party in any capacity (PubCo, beneficiary, acquirer, financing arm, or never-executed). Reasoning: Core Scientific, Inc. (Nasdaq: CORZ) is the post-business-combination successor to Power & Digital Infrastructure Acquisition Corp. (""XPDI""), a SPAC."
883902,"Cornerstone Building Brands, Inc.",cornerstone-building-brands-inc,acquirer,,,,,,,,"Role: Acquirer (inherited TRA via M&A; no contract documents filed under this CIK). Cornerstone Building Brands, Inc. (CIK 0000883902, ticker CNR) is the renamed continuation of NCI Building Systems, Inc., a Delaware C-corporation that manufactures metal building products."
1420931,"Cotton Real Estate, Inc.",cotton-real-estate-inc,no_tra,,,,,,,,"Cotton Real Estate, Inc. is a Massachusetts-incorporated real-estate-services subsidiary of Realogy Corporation. It appears in SEC filings only as a co-registrant guarantor on Realogy's senior-note exchange-offer registration statements."
1866175,Crescent Energy Company,crescent-energy-co,no_tra,,,,,,,,Role: none (Up-C without TRA). Crescent Energy was formed from the December 2021 business combination of Independence Energy LLC and Contango Oil & Gas Co.
1832928,Cresco Labs Inc.,cresco-labs-inc,pubco,,,,,,,,"Cresco Labs is PubCo / TRA obligor. Per the 2021 40-F (accession 0001193125-21-098690, exhibit 99.4) and confirmed across every later 40-F, the firm's U.S. subsidiary Cresco U.S."
1476719,"Crumbs Bake Shop, Inc.",crumbs-bake-shop-inc,pubco,TRA-2011-05-05,57th Street General Acquisition Corp.,2011-05-05,,terminated_bankruptcy,section_754_step_up,75%,"PubCo (TRA obligor). Crumbs Bake Shop, Inc. (formerly 57th Street General Acquisition Corp., the SPAC) is the public-company obligor under a Tax Receivable Agreement entered into in connection with its May 5, 2011 SPAC-driven business combination with Crumbs Holdings LLC. VALIDATION 2026-05-17: Chapter 11 petition Jul 11, 2014; asset sale Aug 29, 2014. Status upgraded from terminated_unverified."
64803,CVS Health Corporation,cvs-health-corp,pubco,,,,,,,,CVS Health Corporation is an Acquirer with respect to a Tax Receivable Agreement. CVS is not itself an Up-C structure and is not a TRA obligor.
1861795,Definitive Healthcare Corp.,definitive-healthcare-corp,pubco,TRA-2021-09-14,Definitive Healthcare Corp.,2021-09-14,,in_force,section_754_step_up,85%,"Definitive Healthcare Corp. is the PubCo (TRA obligor). It went public on September 15, 2021 via an Up-C IPO over AIDH TopCo, LLC (""Definitive OpCo"")."
888138,"The DeWolfe Companies, Inc.",dewolfe-companies-inc,no_tra,,,,,,,,"# Contract log — The DeWolfe Companies, Inc. (CIK 0000888138) ## Role determination Role: none (boilerplate-mention only). DeWolfe is neither a PubCo, beneficiary, acquirer, financing arm, nor counterparty to any Tax Receivable Agreement."
1420933,"DeWolfe Company, Inc.",dewolfe-company-inc,no_tra,,,,,,,,"DeWolfe Company, Inc. is a subsidiary of Realogy Corporation. The only filings on file under DeWolfe's CIK are two co-registrant Realogy S-4 / S-4/A bond exchange-offer registration statements (Realogy registered exchange notes for the 2007 Apollo LBO senior notes and senior toggle notes; DeWolfe was one of the many guarantor subsidiaries listed on Schedule A and co-registered for that reason)."
1420952,contract_log.md — Dewolfe Realty Affiliates,dewolfe-realty-affiliates,financing_arm,,,,,,,,"Dewolfe Realty Affiliates is a co-registrant guarantor subsidiary in the Realogy Corporation family. Its only filings on EDGAR are as a co-registrant on Realogy's Form S-4 (filed 2007-12-18, accession 0001193125-07-267402) and the corresponding Amendment No. 1 to Form S-4 (filed 2008-01-09, accession 0001193125-08-003431), both registering an exchange offer for Realogy's senior notes."
1420484,DeWolfe Relocation Services Inc.,dewolfe-relocation-services-inc,beneficiary,,,,,,,,"DeWolfe Relocation Services Inc. is a Realogy-family guarantor subsidiary, not a party to any Tax Receivable Agreement. The CIK exists on EDGAR because DeWolfe is listed as a co-registrant guarantor on Realogy Corporation's high-yield debt registration statements (Form S-4 and S-4/A), where Realogy registered exchange offers for senior toggle notes and senior subordinated notes issued in connection with the April 2007 take-private leveraged buyout by Apollo."
1725134,DMS / Leo Holdings,digital-media-solutions-inc,pubco,TRA-2020-07-15,,2020-07-15,,terminated_bankruptcy,section_754_step_up,85%,"# Contract identification log — DMS / Leo Holdings (CIK 1725134) ## Contract: TRA-2020-07-15 Status: in force as of last filing in directory (10-Q for Q1 2024, filed 2024-05-15); terminated_bankruptcy_unverified thereafter (see Coverage gaps below). Parties (executed version): - Digital Media Solutions, Inc. — ""Parent Corporation"" - CEP V DMS US Blocker Company — ""Blocker Corp. VALIDATION 2026-05-17: Form 15-12G filed Aug 13, 2024; Chapter 11 filed Sep 11, 2024. Status upgraded from terminated_bankruptcy_unverified."
1075415,Contract log,diversified-healthcare-trust,no_tra,,,,,,,,"Diversified Healthcare Trust (formerly Senior Housing Properties Trust, ticker DHC; SNH prior to the 2019 rename), CIK 0001075415, is a Maryland real estate investment trust. As a REIT it is not a C-corporation subject to entity-level US federal income tax, so it does not have the tax-savings-to-pay-out structure that gives rise to a TRA on its own books."
840889,contract_log.md,doral-financial-corp,no_tra,,,,,,,,"# contract_log.md ## Firm: Doral Financial Corporation (CIK 0000840889) ### Role determination Doral Financial Corporation was a Puerto Rico bank holding company that operated Doral Bank as its principal subsidiary. The firm was a conventional C-corporation; it did not go public via an Up-C IPO, SPAC business combination, partnership-to-corporation conversion, or any other transaction structure that gives rise to a classical Tax Receivable Agreement."
1420687,"Douglas and Jean Burgdorff, Inc.",douglas-jean-burgdorff-inc,no_tra,,,,,,,,"# Contract log: Douglas and Jean Burgdorff, Inc. (CIK 0001420687) ## Role determination This firm is a guarantor subsidiary in the Realogy Corporation family of co-registrants. It is not a party to any Tax Receivable Agreement."
29915,Contract log for The Dow Chemical Co / DE,dow-chemical-co-de,beneficiary,,,,,,,,"# Contract log for The Dow Chemical Co / DE (CIK 0000029915) ## Role classification Dow Chemical is a TRA beneficiary, not an obligor. Dow does not pay anyone under a TRA."
1751788,Dow Inc.,dow-inc,beneficiary,,,,,,,,"Dow Inc. is a beneficiary of the AgroFresh Solutions Inc. (AFSI) Tax Receivable Agreement, inherited from its now-subsidiary TDCC (The Dow Chemical Company, CIK 0000029915). Dow Inc. is not the obligor on any TRA in its own filings."
1772757,DraftKings Holdings Inc,draftkings-holdings-inc,acquirer,,,,,,,,"Role: Acquirer. DraftKings Holdings Inc (the former DEAC SPAC, then renamed DraftKings Inc., and later DraftKings Holdings Inc.) is the acquirer relative to a TRA that originated at a different firm."
1297401,"DreamWorks Animation SKG, Inc.",dreamworks-animation-llc,pubco,TRA-2004-10-27,"DreamWorks Animation SKG, Inc.",2004-10-27,,in_force,section_754_step_up,85%,"PubCo (TRA obligor). DreamWorks Animation SKG, Inc. (""DWA"") was spun off from DreamWorks LLC and went public via an IPO that closed October 27, 2004."
1804745,Driven Brands Holdings Inc.,driven-brands-holdings-inc,pubco,TRA-2021-01-16,Driven Brands Holdings Inc.,2021-01-16,,in_force,section_754_step_up,,PubCo (TRA obligor). Driven Brands Holdings Inc. is the obligor under one Tax Receivable Agreement entered into at its January 2021 IPO.
1835256,"The Duckhorn Portfolio, Inc.",duckhorn-portfolio-inc,no_tra,,,,,,,,"The Duckhorn Portfolio, Inc. is not a TRA-bearing firm. The March 2021 IPO (NYSE: NAPA) was a conventional C-corporation initial public offering by an existing Delaware corporation (state of incorporation Delaware, IRS EIN 81-3866305), not an Up-C reorganization."
1397821,Duff & Phelps Corporation,duff-phelps-corp,pubco,TRA-2007-10-03,,2007-10-03,,transferred_offledger,section_754_step_up,85%,"PubCo (TRA obligor). Duff & Phelps Corporation went public via an Up-C IPO on October 3, 2007 and committed to pay 85% of cash tax savings to the pre-IPO unitholders of Duff & Phelps Acquisitions, LLC (""DPA"")."
1666700,"DuPont de Nemours, Inc.",dupont-de-nemours-inc,beneficiary,,,,,,,,"DuPont de Nemours, Inc. (CIK 0001666700) is a beneficiary of a tax receivable agreement, not a TRA obligor. The firm's TRA exposure is a single inherited receivable from a 2015 transaction predating the DowDuPont merger, with no TRA contracts originated under this CIK."
1866581,Dutch Bros Inc.,dutch-bros-inc,pubco,TRA-2021-09-14-Exchanges,,2021-09-14,,in_force,"section_754_step_up, pre_ipo_nol",,"Dutch Bros Inc. is the PubCo (TRA obligor). The firm went public via an Up-C IPO on September 14, 2021, with Dutch Bros Inc. as a Delaware-corporation holding company sitting atop Dutch Mafia, LLC (the OpCo partnership)."
1866581,Dutch Bros Inc.,dutch-bros-inc,pubco,TRA-2021-09-14-Reorganization,,2021-09-14,,in_force,pre_ipo_nol,,"Dutch Bros Inc. is the PubCo (TRA obligor). The firm went public via an Up-C IPO on September 14, 2021, with Dutch Bros Inc. as a Delaware-corporation holding company sitting atop Dutch Mafia, LLC (the OpCo partnership)."
1879560,Dynasty Financial Partners Inc.,dynasty-financial-partners-inc,pubco,TRA-2022-01-27,,2022-01-27,,never_executed,section_754_step_up,,"PubCo (planned TRA obligor) for an Up-C IPO that was never consummated. Dynasty Financial Partners Inc. is a Delaware C-corporation formed to hold a managing interest in Dynasty Financial Partners, LLC (the operating entity, ""OpCo"")."
1479426,DynaVox Inc.,dynavox-inc,pubco,TRA-2010-04-21,,2010-04-21,,economically_extinguished_in_force,section_754_step_up,85%,"DynaVox Inc. is the PubCo (TRA obligor) in a classical Up-C IPO. The TRA was entered into at the April 21, 2010 IPO close between DynaVox Inc., DynaVox Systems Holdings LLC, and the pre-IPO Members (""Holdings Unitholders"")."
1379895,Dynegy Inc.,dynegy-inc,no_tra,,,,,,,,"Dynegy Inc. is not a TRA party. The firm never entered into a Tax Receivable Agreement, in either its pre-bankruptcy form or post-emergence form."
1800347,"E2open Parent Holdings, Inc.",e2open-parent-holdings-inc,pubco,TRA-2021-02-04,,2021-02-04,,in_force,section_754_step_up,,"# Contract identification log — E2open Parent Holdings, Inc. (CIK 1800347) Predecessor name: CC Neuberger Principal Holdings I (CCNB1, a Cayman SPAC, domesticated as a Delaware corporation in connection with the business combination). Post-combination registrant: E2open Parent Holdings, Inc. ## TRA inventory One Tax Receivable Agreement was identified for this issuer."
10254,"Earthstone Energy, Inc.",earthstone-energy-inc,pubco,,,,,,,,"# Contract log: Earthstone Energy, Inc. (CIK 0000010254) ## Summary Firm role: PubCo (Up-C structure), but never executed a Tax Receivable Agreement. Earthstone Energy completed an Up-C transaction in May 2017 (the ""Bold Transaction"") and again in October 2017 / 2018 added EEH unit holders via subsequent contributions, but every filing reviewed across 2014-2023 contains zero references to any Tax Receivable Agreement."
1641197,Easterly Acquisition Corp,easterly-acquisition-corp,pubco,TRA-2017-06-28,,2017-06-28,,never_executed,section_754_step_up,,Easterly Acquisition Corp was a Delaware SPAC that IPO'd in July 2015 (Nasdaq: EACQ). It made three business combination attempts during its life: 1.
