cik,accession,filename,classification,classifier_version,signals_matched,needs_a1_review,escalation_reason,reviewer_verdict,reviewer_rationale
0001484769,0001493152-25-020163,ex10-3.htm,uncertain,2,phrase,,,,
0001488139,0001628280-26-034108,celtic-llcaexecutionvers.htm,uncertain,2,phrase,,,no,"Centered title 'AMENDED AND RESTATED LIMITED LIABILITY COMPANY AGREEMENT OF NEOGENYX FUELS LLC'; LLC agreement, not a TRA."
0001490304,0000950123-10-065576,g22658a2exv10w5.htm,uncertain,2,phrase,,,,
0001490304,0000950123-10-070973,g22658a3exv10w5.htm,uncertain,2,phrase,,,,
0001490304,0000950123-10-080006,g22658a4exv10w5.htm,uncertain,2,phrase,,,,
0001490304,0000950123-10-095354,g22658a5exv10w2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001490304,0000950123-10-095354,g22658a5exv10w4.htm,uncertain,2,phrase,,,,
0001490304,0000950123-10-106744,g22658a6exv10w4.htm,uncertain,2,phrase,,,,
0001490978,0001490978-24-000072,sdgr-20240630xex1032022pla.htm,uncertain,2,phrase,,,,
0001497350,0001193125-16-614409,d156892dex1026.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_early_termination_payment|defined_term_tax_asset,,,,
0001497350,0001193125-16-614409,d156892dex1027.htm,uncertain,2,phrase|defined_term_early_termination_payment|defined_term_tax_asset,,,,
0001498068,0001047469-16-010499,a2226835zex-10_24.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment,,,,
0001498068,0001047469-16-012011,a2228035zex-10_2.htm,uncertain,2,phrase,,,,
0001498068,0001047469-16-012011,a2228035zex-10_24.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment,,,,
0001498068,0001104659-16-114271,a16-9415_1ex10d3.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment,,,,
0001498068,0001104659-16-114271,a16-9415_1ex10d4.htm,uncertain,2,phrase,,,,
0001498068,0001498068-17-000071,ara-6302017xex102.htm,no,2,,,,,
0001498068,0001498068-19-000032,americanrenalamendment1.htm,no,2,,,,,
0001498710,0001193125-10-212371,dex1011.htm,uncertain,2,phrase,,,no,"Centered title 'RECAPITALIZATION AGREEMENT' (Spirit Airlines); TRA referenced only as Section 2.7, not as contract identity."
0001498710,0001193125-10-265039,dex1012.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_tax_benefit_schedule|defined_term_early_termination_payment,,,,
0001498710,0001193125-11-136483,dex1012.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_tax_benefit_schedule|defined_term_early_termination_payment,,,,
0001498710,0001193125-11-330952,d250422dex1012.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_tax_benefit_schedule|defined_term_early_termination_payment,,,,
0001498710,0001498710-12-000021,save-ex101x20120331x10q.htm,uncertain,2,phrase,,,,
0001499912,0000909518-15-000025,mm01-2615_8ka1e101.htm,uncertain,2,phrase,,,,
0001499912,0000909518-15-000025,mm01-2615_8ka1e102b.htm,uncertain,2,phrase,,,,
0001499912,0000950123-10-092418,y86406a1exv10w1.htm,uncertain,2,phrase,,,,
0001499912,0000950123-10-092418,y86406a1exv10w2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001499912,0000950123-10-105211,y87330a3exv10w1.htm,uncertain,2,phrase,,,,
0001499912,0000950123-10-111573,y88193exv10w1.htm,uncertain,2,phrase,,,,
0001499912,0000950123-10-111573,y88193exv10w3.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001499912,0001144204-16-123246,v448363_ex10-1.htm,uncertain,2,phrase,,,,
0001499912,0001615774-17-006527,s108138_ex10-1.htm,no,2,,,,,
0001503579,0001104659-16-116746,a16-9904_1ex10d1.htm,no,2,,,,,
0001517302,0001193125-12-506395,d429881dex1017.htm,uncertain,2,phrase,,,no,"Centered title 'FIVE-YEAR REVOLVING CREDIT AGREEMENT' (Artisan Partners Holdings LP, Citibank); credit agreement, not a TRA."
0001517302,0001193125-12-506395,d429881dex1018.htm,uncertain,2,phrase,,,,
0001517302,0001193125-13-016808,d429881dex102.htm,uncertain,2,phrase,,,,
0001517302,0001193125-13-059236,d474016dex101.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001517302,0001193125-13-059236,d474016dex104.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001517302,0001193125-13-059236,d474016dex105.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001517302,0001193125-13-400101,d611205dex102.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001517302,0001193125-13-400101,d611205dex104.htm,uncertain,2,phrase,,,no,Centered title 'FORM OF AMENDED AND RESTATED RESALE AND REGISTRATION RIGHTS AGREEMENT'; not a TRA.
0001517302,0001517302-13-000005,partnershipagreementdocx.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001517302,0001517302-13-000005,registrationrightsresaleag.htm,uncertain,2,phrase,,,,
0001517302,0001517302-13-000005,taxreceivableagreementexch.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001517302,0001517302-13-000005,taxreceivableagreementmerg.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001517302,0001517302-13-000025,exhibit101fifthamendedandr.htm,uncertain,2,phrase|defined_term_section_754,,,no,"SEC <DESCRIPTION> header and filename identify this as a 'FIFTH AMENDED AND RESTATED LIMITED PARTNERSHIP AGREEMENT'; partnership governance, not a TRA."
0001517302,0001517302-13-000025,exhibit102amendedandrestat.htm,uncertain,2,phrase,,,no,Document is 'Amended and Restated Resale and Registration Rights Agreement'; not a TRA.
0001517302,0001517302-16-000074,apam-ex101x2015x12x31.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001517302,0001517302-16-000074,apam-ex102x2015x12x31.htm,uncertain,2,phrase,,,,
0001517302,0001517302-16-000074,apam-ex104x2013x3x31.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001517302,0001517302-16-000074,apam-ex105x2013x3x31.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001517302,0001517302-17-000044,ex1012017818.htm,uncertain,2,phrase,,,,
0001517302,0001517302-17-000044,ex1022017818.htm,no,2,,,,,
0001517302,0001517302-17-000054,apam-ex103x2017x9x30.htm,uncertain,2,phrase,,,,
0001517302,0001517302-19-000034,ex10120190606.htm,uncertain,2,phrase,,,,
0001517302,0001517302-21-000072,notepurchaseagreement_arti.htm,no,2,,,,,
0001517302,0001517302-22-000066,amendedfive-yearrevolvingc.htm,no,2,,,,,
0001517302,0001517302-24-000015,apamex105-2023x12x31.htm,yes,2,centered_title|phrase,,,,
0001517302,0001517302-24-000015,apamex107-2023x12x31.htm,yes,2,centered_title|phrase,,,,
0001517302,0001628280-25-029667,notepurchaseagreement_arti.htm,uncertain,2,phrase,,,,
0001519622,0001193125-11-173100,dex106.htm,uncertain,2,phrase,,,,
0001519751,0001193125-22-306146,d420098dex102.htm,uncertain,2,phrase,,,no,Centered title 'TAX ALLOCATION AGREEMENT' (Fortune Brands and MasterBrand); not a TRA.
0001524223,0001193125-11-255480,d201800dex102.htm,uncertain,2,phrase,,,,
0001524223,0001193125-11-255480,d201800dex104.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001524223,0001193125-11-255480,d201800dex109.htm,uncertain,2,phrase,,,,
0001524223,0001193125-11-299994,d201800dex1010.htm,uncertain,2,phrase,,,no,"Centered title 'FORM OF AMENDED AND RESTATED SHAREHOLDERS AGREEMENT'; shareholders agreement, not a TRA."
0001524223,0001193125-11-299994,d201800dex1011.htm,uncertain,2,phrase,,,no,Centered title 'FORM OF AMENDED AND RESTATED SHAREHOLDERS AGREEMENT' (S-corporation shareholders agreement); not a TRA.
0001524223,0001193125-12-134807,d283564dex1010.htm,uncertain,2,phrase,,,no,Centered title 'AMENDED AND RESTATED SHAREHOLDERS AGREEMENT OF M&N ADVISORY ADVANTAGE CORPORATION'; not a TRA.
0001524223,0001193125-12-134807,d283564dex1011.htm,uncertain,2,phrase,,,no,"Centered title 'AMENDED AND RESTATED SHAREHOLDERS AGREEMENT OF M&N ALTERNATIVE OPPORTUNITIES, INC.'; not a TRA."
0001524223,0001193125-12-134807,d283564dex102.htm,uncertain,2,phrase,,,,
0001524223,0001193125-12-134807,d283564dex104.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001524223,0001193125-12-134807,d283564dex109.htm,uncertain,2,phrase,,,,
0001524223,0001193125-15-144646,d914160dex101.htm,uncertain,2,phrase,,,,
0001524223,0001193125-21-208722,d188775dex101.htm,uncertain,2,phrase,,,,
0001524223,0001193125-21-208722,d188775dex102.htm,uncertain,2,phrase,,,,
0001524223,0001193125-21-208722,d188775dex103.htm,uncertain,2,phrase,,,,
0001524223,0001193125-21-208722,d188775dex104.htm,uncertain,2,phrase,,,no,"Centered title is 'SHARE REDEMPTION AND EXCHANGE AGREEMENT'; the TRA is referenced only as a carve-out from Released Claims, not the contract's subject."
0001524223,0001193125-22-241062,d359265dex101.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001524223,0001524223-16-000031,exhibit103_q12016form10-q.htm,uncertain,2,phrase,,,,
0001524223,0001524223-22-000014,exhibit1032_q42021form10-k.htm,uncertain,2,phrase,,,,
0001524223,0001524223-22-000014,exhibit1033_q42021form10-k.htm,uncertain,2,phrase,,,,
0001527166,0000950123-12-005979,x83442a7exv10w4.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001527166,0001193125-12-218876,d348678dex102.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001528129,0001628280-25-046275,exhibit-1018xk.htm,no,2,,,,,
0001528930,0001171843-19-004537,exh_101.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001528930,0001171843-19-004537,exh_106.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001528930,0001171843-19-004537,exh_107.htm,uncertain,2,phrase,,,,
0001528930,0001171843-19-004538,exh_101.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001528930,0001171843-19-004538,exh_106.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001528930,0001171843-19-004538,exh_107.htm,uncertain,2,phrase,,,,
0001528930,0001171843-19-004539,exh_101.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001528930,0001171843-19-004539,exh_106.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001528930,0001171843-19-004539,exh_107.htm,uncertain,2,phrase,,,,
0001528930,0001171843-19-006362,exh_102.htm,uncertain,2,phrase,,,,
0001528930,0001171843-20-006709,exh_103.htm,no,2,,,,,
0001530950,0001193125-22-071987,d683386dex101.htm,uncertain,2,phrase,,,no,Centered title 'TAX MATTERS AGREEMENT' (Post Holdings spin-off tax sharing); not a TRA.
0001533932,0001047469-12-002084,a2207597zex-10_1.htm,uncertain,2,phrase|defined_term_hypothetical_tax_liability|defined_term_basis_adjustment|defined_term_section_754,,,,
0001533932,0001047469-12-002084,a2207597zex-10_21.htm,uncertain,2,phrase,,,,
0001533932,0001047469-12-002084,a2207597zex-10_30.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001533932,0001047469-12-002084,a2207597zex-10_31.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001533932,0001047469-12-002084,a2207597zex-10_32.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001533932,0001047469-12-002084,a2207597zex-10_33.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment,,,,
0001533932,0001104659-12-033971,a12-9265_1ex10d1.htm,uncertain,2,phrase|defined_term_hypothetical_tax_liability|defined_term_section_754,,,,
0001533932,0001104659-12-033971,a12-9265_1ex10d10.htm,uncertain,2,phrase,,,,
0001533932,0001104659-12-033971,a12-9265_1ex10d2.htm,uncertain,2,phrase,,,,
0001533932,0001104659-12-033971,a12-9265_1ex10d6.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001533932,0001104659-12-033971,a12-9265_1ex10d7.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001533932,0001104659-12-033971,a12-9265_1ex10d8.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001533932,0001104659-12-033971,a12-9265_1ex10d9.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment,,,,
0001533932,0001193125-17-252076,d431317dex101.htm,uncertain,2,phrase,,,,
0001533932,0001193125-17-252077,d431317dex101.htm,uncertain,2,phrase,,,,
0001533932,0001193125-17-252903,d437865dex101.htm,uncertain,2,phrase,,,,
0001533932,0001193125-17-281198,d432768dex101.htm,uncertain,2,phrase,,,,
0001533932,0001193125-17-303527,d311752dex101.htm,uncertain,2,phrase,,,,
0001533932,0001193125-18-200512,d600985dex101.htm,uncertain,2,phrase,,,,
0001533932,0001533932-13-000168,ex101loanagreement.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001533932,0001533932-13-000259,ex10-1adventtratermination.htm,uncertain,2,phrase,,,,
0001533932,0001533932-13-000259,ex10-2jpdntratermination.htm,uncertain,2,phrase,,,yes,Centered title 'TAX RECEIVABLE TERMINATION AGREEMENT' (JPDN); termination of a TRA is itself a TRA contract per the amendments/restatements/terminations rule.
0001533932,0001533932-14-000179,amendedandrestatedloanagre.htm,uncertain,2,phrase,,,,
0001533932,0001533932-14-000179,amendmentandrestatementagr.htm,uncertain,2,phrase,,,,
0001533932,0001533932-14-000179,mercurytaxreceivableagreem.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001533932,0001533932-14-000220,amendedandrestatedloanagre.htm,uncertain,2,phrase,,,,
0001533932,0001533932-15-000212,vntvex-101traaddendum.htm,yes,2,centered_title|phrase|defined_term_basis_adjustment,,,,
0001533932,0001533932-15-000264,ex-101taxreceivablepurchas.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001533932,0001533932-16-000440,vntvex-10353trapurchaseadd.htm,uncertain,2,phrase|defined_term_hypothetical_tax_liability|defined_term_basis_adjustment,,,no,"Title 'TAX RECEIVABLE PURCHASE ADDENDUM'; separate purchase addendum governing purchase of rights under a pre-existing TRA, not a TRA itself."
